city,area,rooms,bathroom,parking spaces,floor,animal,furniture,hoa,rent amount,property tax,fire insurance,total
1,392,3,5,5,7,acept,not furnished,"3,400","15,000","2,667",191,"21,260"
1,114,4,4,2,6,acept,not furnished,"1,115","2,790",321,36,"4,262"
1,190,4,4,2,-,not acept,not furnished,0,"4,450",223,67,"4,740"
1,115,2,1,0,-,acept,not furnished,0,"1,550",0,24,"1,574"
1,65,2,1,0,7,not acept,not furnished,248,"1,200",42,16,"1,506"
1,59,2,1,1,8,acept,not furnished,0,"3,000",0,39,"3,039"
1,68,2,2,2,7,acept,furnished,"1,500","6,600",0,84,"8,184"
1,46,1,1,0,2,acept,not furnished,553,"1,437",58,19,"2,067"
1,57,2,2,2,12,acept,not furnished,"1,250","2,800",209,36,"4,295"
0,48,2,1,1,4,acept,not furnished,243,850,0,11,"1,104"
1,245,4,4,3,5,acept,not furnished,"3,519","6,800","1,219",87,"11,630"
1,20,1,1,0,-,acept,furnished,602,"1,800",130,23,"2,555"
1,45,1,1,0,1,not acept,not furnished,50,"1,360",0,18,"1,428"
0,60,1,2,1,10,acept,not furnished,630,"1,338",72,17,"2,057"
1,76,2,2,2,17,acept,not furnished,640,"4,200",52,54,"4,946"
1,84,2,2,1,14,acept,not furnished,782,"5,300",145,68,"6,295"
1,101,3,2,2,7,acept,furnished,"1,097","3,200",319,41,"4,657"
1,310,4,3,3,11,acept,not furnished,"3,500","8,000",0,102,"11,600"
1,183,4,3,4,3,acept,not furnished,"2,380","5,950",192,76,"8,598"
1,73,2,2,2,2,acept,not furnished,900,"2,652",107,9,"3,668"
1,290,4,3,2,1,not acept,furnished,"2,890","7,150",862,91,"10,990"
1,150,3,4,4,14,not acept,furnished,"1,250","7,925",0,29,"9,204"
1,68,2,2,2,12,not acept,not furnished,"2,600","2,300",0,30,"4,930"
1,51,1,1,0,9,acept,not furnished,367,"1,950",84,25,"2,426"
1,120,2,1,0,1,not acept,not furnished,0,"2,200",113,28,"2,341"
1,146,3,4,4,15,acept,not furnished,"1,510","6,000",631,77,"8,218"
1,104,3,2,2,2,acept,not furnished,"1,500","4,400",432,56,"6,388"
1,146,3,4,2,8,acept,furnished,"1,800","11,000",592,140,"13,530"
0,200,3,3,3,-,acept,not furnished,0,"2,000",166,31,"2,197"
1,44,1,1,0,-,not acept,not furnished,0,"1,250",19,19,"1,288"
1,42,1,1,2,6,acept,furnished,595,"3,380",0,43,"4,018"
0,60,2,1,1,-,acept,not furnished,0,"1,300",180,20,"1,500"
1,60,2,2,2,5,acept,not furnished,540,"2,000",85,26,"2,651"
0,50,1,1,1,2,not acept,not furnished,393,647,15,9,"1,064"
1,63,2,2,1,19,acept,not furnished,184,"4,400",136,56,"4,776"
1,70,2,2,4,-,acept,not furnished,0,"3,000",190,46,"3,236"
1,130,3,2,2,1,not acept,not furnished,"1,324","3,250",571,42,"5,187"
1,30,1,1,0,2,acept,not furnished,0,"1,850",0,24,"1,874"
1,36,1,1,0,3,acept,furnished,450,"2,500",30,32,"3,012"
1,257,4,4,4,14,not acept,not furnished,"5,000","12,000","1,584",153,"18,740"
1,198,3,3,0,14,acept,not furnished,"2,070","6,000",715,77,"8,862"
1,280,5,5,2,1,acept,furnished,"4,374","12,750",929,162,"18,220"
1,373,4,4,3,12,acept,not furnished,"4,500","12,750","1,417",162,"18,830"
1,300,2,3,2,8,not acept,furnished,"3,000","5,120",500,65,"8,685"
1,220,3,3,3,-,acept,furnished,0,"2,800",250,43,"3,093"
1,50,1,1,0,19,not acept,not furnished,400,"1,077",0,14,"1,491"
0,110,3,2,1,6,acept,not furnished,"1,090","1,200",217,16,"2,523"
1,280,5,5,4,13,acept,not furnished,"3,100","10,000","1,167",127,"14,390"
1,400,4,4,3,-,acept,not furnished,Sem info,"10,000","2,707",151,"12,860"
1,245,3,5,4,3,acept,furnished,"2,300","10,000","1,218",127,"13,650"
1,320,3,3,2,-,acept,not furnished,0,"7,200",600,109,"7,909"
1,209,4,4,3,7,not acept,not furnished,"4,300","3,900","1,084",50,"9,334"
1,360,4,5,5,-,acept,furnished,0,"9,600",584,145,"10,330"
1,113,2,3,2,10,acept,not furnished,"1,400","13,500",375,172,"15,450"
1,75,3,1,1,1,not acept,not furnished,475,"2,078",Incluso,7,"2,560"
0,73,3,1,1,3,acept,not furnished,547,"1,140",100,15,"1,802"
1,130,3,2,1,12,acept,not furnished,"1,267","4,500",334,58,"6,159"
1,160,3,3,3,9,acept,furnished,"2,400","10,000",584,127,"13,110"
1,220,3,4,3,16,acept,furnished,"1,500","8,000",555,102,"10,160"
1,185,3,3,2,5,acept,not furnished,"1,900","3,410",100,44,"5,454"
1,37,1,1,1,5,not acept,not furnished,880,"2,600",105,33,"3,618"
1,60,2,1,0,-,acept,furnished,0,"1,450",0,22,"1,472"
1,70,1,1,1,12,acept,not furnished,520,"4,400",120,56,"5,096"
1,50,2,1,0,-,not acept,not furnished,Sem info,"3,100",0,40,"3,140"
1,85,2,1,0,1,acept,not furnished,720,"3,100",28,40,"3,888"
0,55,2,1,1,2,acept,not furnished,450,"1,550",83,20,"2,103"
1,185,3,5,2,11,acept,furnished,"2,007","3,000",806,39,"5,852"
1,380,4,5,6,8,acept,furnished,"3,150","4,900","1,737",63,"9,850"
1,76,3,2,2,14,acept,not furnished,857,"2,800",215,36,"3,908"
1,560,4,4,0,-,acept,furnished,0,"10,970","2,917",165,"14,050"
1,34,1,1,0,1,not acept,not furnished,285,"1,540",0,20,"1,845"
1,30,1,1,0,1,not acept,furnished,"1,200","1,500",25,20,"2,745"
1,70,2,2,2,8,acept,not furnished,640,"3,650",300,47,"4,637"
1,245,3,4,3,5,acept,not furnished,"4,942","14,000","2,014",178,"21,130"
1,132,2,2,0,1,acept,furnished,978,"2,900",0,37,"3,915"
1,55,2,1,1,2,acept,not furnished,672,"1,262",29,16,"1,979"
1,157,3,1,2,11,acept,not furnished,"1,776","3,000",295,39,"5,110"
0,102,3,2,0,15,acept,not furnished,918,"2,500",248,32,"3,698"
1,420,3,5,5,-,acept,not furnished,0,"8,200","1,084",124,"9,408"
1,65,2,2,1,-,acept,not furnished,0,"2,040",0,31,"2,071"
1,120,3,3,3,11,acept,not furnished,"1,800","2,500",321,32,"4,653"
1,35,1,1,0,12,not acept,furnished,"1,400","2,610",0,34,"4,044"
0,70,3,2,1,3,acept,furnished,650,"1,300",55,17,"2,022"
1,26,1,1,0,4,acept,furnished,400,"4,300",60,55,"4,815"
1,27,1,1,1,6,not acept,furnished,650,"2,000",59,26,"2,735"
1,220,3,3,2,8,not acept,furnished,"1,700","11,000",542,140,"13,380"
1,150,2,1,2,-,acept,not furnished,0,"5,500",0,83,"5,583"
1,102,3,2,2,1,acept,not furnished,"1,300","1,900",340,25,"3,565"
1,35,1,1,1,7,acept,not furnished,430,"2,300",0,30,"2,760"
0,67,3,1,1,1,not acept,not furnished,351,900,40,12,"1,303"
1,470,4,4,5,19,acept,not furnished,"6,900","6,741",0,86,"13,730"
1,510,4,3,5,-,acept,not furnished,0,"10,000",517,151,"10,670"
1,156,3,4,3,7,not acept,not furnished,"1,417","5,000",500,64,"6,981"
1,247,4,6,4,16,acept,not furnished,"3,600","15,000","1,742",191,"20,530"
1,117,3,2,2,15,acept,furnished,"1,450","3,100",200,40,"4,790"
1,55,1,1,1,1,acept,furnished,577,"5,275",80,67,"5,999"
1,60,2,2,1,11,not acept,furnished,"1,158","5,500",150,70,"6,878"
1,300,4,5,5,3,acept,not furnished,"4,500","8,800","2,750",112,"16,160"
1,36,1,1,1,15,not acept,furnished,510,"2,300",105,30,"2,945"
1,315,4,5,5,20,not acept,not furnished,"2,500","4,000","1,000",29,"7,529"
1,320,4,6,4,-,acept,not furnished,0,"6,000",675,91,"6,766"
1,180,3,4,3,15,acept,furnished,"1,441","6,600",690,84,"8,815"
1,70,2,2,0,14,not acept,not furnished,600,"3,200",0,41,"3,841"
1,71,2,1,1,10,acept,not furnished,"1,000","3,100",97,40,"4,237"
0,68,3,2,2,9,acept,not furnished,568,"1,500",55,20,"2,143"
1,40,2,1,1,1,acept,not furnished,700,"3,300",0,42,"4,042"
1,38,1,1,0,17,not acept,not furnished,583,"1,280",100,17,"1,980"
1,70,2,1,0,-,not acept,not furnished,Incluso,"1,300",0,20,"1,320"
1,220,4,3,4,11,acept,furnished,"1,800","3,000","1,000",39,"5,839"
1,245,3,5,4,13,acept,furnished,"2,450","11,500","1,584",146,"15,680"
1,550,5,6,4,-,acept,not furnished,0,"15,000","1,119",226,"16,350"
1,270,4,3,3,-,acept,not furnished,0,"10,900",392,164,"11,460"
1,380,3,3,2,1,acept,not furnished,"3,580","11,000","1,084",140,"15,800"
0,47,2,1,1,4,acept,not furnished,260,900,25,12,"1,197"
1,180,3,3,2,16,acept,not furnished,"2,200","11,000",131,140,"13,470"
1,239,3,3,3,-,acept,not furnished,0,"7,000",177,106,"7,283"
1,136,3,4,3,2,acept,not furnished,"1,490","3,200",500,41,"5,231"
1,150,2,3,3,-,acept,not furnished,0,"5,000",0,76,"5,076"
1,122,2,2,2,10,acept,not furnished,"1,761","3,950",640,51,"6,402"
0,34,1,1,0,4,acept,not furnished,430,700,70,9,"1,209"
1,130,2,2,2,5,acept,furnished,"1,500","12,000",45,153,"13,700"
1,90,2,1,1,14,acept,furnished,640,"2,000",75,26,"2,741"
1,75,1,1,2,8,acept,furnished,976,"7,000",323,89,"8,388"
1,39,1,1,1,11,not acept,not furnished,650,"3,500",164,45,"4,359"
1,210,3,2,2,-,acept,furnished,0,"3,500",101,53,"3,654"
1,200,4,3,3,14,not acept,not furnished,"2,400","6,400",0,82,"8,882"
1,100,2,1,0,-,acept,not furnished,0,"1,460",84,22,"1,566"
1,124,3,1,0,8,not acept,not furnished,"1,200","1,200",84,16,"2,500"
1,150,3,1,2,-,acept,not furnished,Sem info,"3,600",334,55,"3,989"
1,200,3,2,1,2,acept,not furnished,"1,750","4,500",375,58,"6,683"
1,80,2,1,0,-,acept,not furnished,0,"2,200",0,34,"2,234"
1,300,4,2,0,5,acept,not furnished,"6,000","15,000",834,191,"22,030"
1,40,1,1,1,3,not acept,furnished,600,"2,300",34,30,"2,964"
1,87,2,2,1,3,acept,furnished,"2,100","3,337",0,9,"5,446"
1,230,3,4,3,2,acept,not furnished,"3,700","12,000",157,153,"16,010"
0,45,1,1,1,16,not acept,furnished,450,"3,900",105,50,"4,505"
1,38,1,1,0,-,not acept,not furnished,Sem info,"1,650",0,25,"1,675"
1,98,3,3,2,-,acept,not furnished,0,"2,500",0,38,"2,538"
1,35,1,1,0,1,not acept,not furnished,250,"1,305",0,17,"1,572"
1,170,3,5,3,7,acept,furnished,"1,750","2,800",600,36,"5,186"
0,72,2,1,0,2,not acept,not furnished,606,800,60,11,"1,477"
1,195,2,3,3,15,acept,furnished,"2,600","9,200",250,117,"12,170"
0,170,2,3,3,16,acept,not furnished,"1,350","5,900",167,75,"7,492"
1,360,4,5,2,6,acept,not furnished,"2,600","15,000","1,167",191,"18,960"
0,156,4,5,3,3,not acept,not furnished,"1,950","1,100",200,14,"3,264"
0,420,4,5,4,-,acept,not furnished,600,"7,225",584,109,"8,518"
1,110,2,2,1,18,acept,not furnished,"1,286","1,780",0,23,"3,089"
1,165,4,3,3,10,acept,furnished,"2,440","6,300","1,292",80,"10,110"
1,200,4,5,4,23,not acept,not furnished,"2,200","6,000","1,334",77,"9,611"
1,465,4,4,4,3,acept,not furnished,"4,500","6,500","1,167",83,"12,250"
1,200,3,4,3,8,acept,not furnished,"1,400","7,080",0,90,"8,570"
1,130,3,2,1,4,not acept,furnished,"1,134","7,900",386,101,"9,521"
1,52,2,1,1,7,acept,not furnished,633,"1,340",8,17,"1,998"
1,25,1,1,0,8,acept,not furnished,450,"1,800",25,23,"2,298"
1,96,1,1,1,-,acept,not furnished,Incluso,"3,500",274,53,"3,827"
1,93,2,2,2,3,acept,not furnished,800,"3,500",200,45,"4,545"
1,85,2,2,1,6,acept,furnished,"1,200","5,300",67,68,"6,635"
1,80,1,1,1,10,acept,not furnished,"1,300","6,500",0,83,"7,883"
0,570,4,6,5,-,acept,not furnished,0,"12,000",817,181,"13,000"
1,150,3,3,3,19,acept,furnished,"1,800","2,800",740,36,"5,376"
1,70,2,2,0,17,acept,not furnished,600,"2,000",75,26,"2,701"
1,167,3,1,0,-,acept,not furnished,0,"1,500",0,23,"1,523"
1,250,4,4,3,6,acept,not furnished,"1,850","6,970","1,580",89,"10,490"
1,22,1,1,0,25,acept,not furnished,472,"2,200",55,28,"2,755"
1,400,4,5,3,-,not acept,not furnished,0,"15,000",0,191,"15,190"
1,272,4,4,4,2,acept,not furnished,"5,600","13,000","2,250",165,"21,020"
1,30,1,1,1,6,not acept,furnished,"2,400","3,500",0,45,"5,945"
1,326,4,4,3,5,acept,not furnished,"5,307","8,000","2,050",102,"15,460"
1,300,5,3,1,-,acept,not furnished,0,"10,000",0,151,"10,150"
0,80,3,1,1,3,acept,not furnished,740,"1,500",63,20,"2,323"
1,65,2,2,2,19,not acept,not furnished,907,"3,500",0,45,"4,452"
0,48,1,1,0,9,acept,not furnished,350,670,21,9,"1,050"
1,200,3,4,1,8,not acept,furnished,"2,200","6,000",375,77,"8,652"
1,80,2,1,2,-,acept,not furnished,0,"1,569",0,24,"1,593"
1,400,3,4,4,-,acept,not furnished,0,"4,172",760,63,"4,995"
1,70,1,1,0,-,acept,not furnished,Sem info,"1,400",16,22,"1,438"
1,300,3,3,2,-,acept,not furnished,0,"6,000",197,91,"6,288"
1,95,3,2,0,2,acept,not furnished,0,"2,350",0,36,"2,386"
1,40,1,1,0,-,not acept,not furnished,180,850,41,13,"1,084"
1,380,5,4,2,-,acept,not furnished,0,"8,000","1,097",121,"9,218"
1,190,3,3,3,-,acept,not furnished,0,"2,950",267,45,"3,262"
0,55,1,1,1,9,acept,furnished,660,"2,600",73,33,"3,366"
0,55,2,1,1,-,acept,not furnished,400,790,24,11,"1,225"
1,80,3,2,2,12,not acept,not furnished,996,"1,850",229,24,"3,099"
1,77,1,1,1,8,not acept,not furnished,0,"5,700",0,73,"5,773"
1,80,2,1,0,1,acept,not furnished,0,"1,800",209,23,"2,032"
1,70,2,1,1,9,acept,not furnished,767,"2,707",Incluso,11,"3,485"
1,60,2,2,2,6,acept,not furnished,"1,050","2,417",344,31,"3,842"
1,420,5,4,4,7,acept,not furnished,"8,000","12,000",200,153,"20,350"
1,78,2,2,2,12,acept,not furnished,450,"2,700",0,35,"3,185"
1,158,3,4,2,4,acept,not furnished,"1,699","5,760",459,73,"7,991"
1,180,3,4,3,3,acept,not furnished,"1,600","3,500",65,45,"5,210"
1,60,2,1,1,13,acept,furnished,550,"1,620",80,21,"2,271"
0,50,2,1,1,1,acept,not furnished,0,800,200,11,"1,011"
1,318,4,6,4,13,acept,furnished,"3,450","10,160",0,129,"13,740"
1,97,2,2,0,27,not acept,furnished,"1,100","10,200",0,130,"11,430"
1,110,2,2,0,-,not acept,not furnished,0,"1,100",18,17,"1,135"
1,330,1,3,8,-,acept,not furnished,0,"3,147",0,48,"3,195"
0,68,2,1,2,1,acept,not furnished,520,"1,200",74,16,"1,810"
1,80,2,2,2,-,acept,not furnished,50,"2,200",173,34,"2,457"
1,70,2,1,0,-,not acept,furnished,0,"1,362",84,21,"1,467"
1,200,3,4,5,-,acept,not furnished,0,"5,000",350,76,"5,426"
1,135,3,4,3,12,not acept,not furnished,950,"3,800",504,49,"5,303"
1,36,1,1,0,9,acept,not furnished,385,"2,150",40,28,"2,603"
1,63,2,3,1,-,acept,not furnished,100,"1,990",110,30,"2,230"
1,212,4,3,4,1,acept,not furnished,"3,300","15,000","1,272",191,"19,760"
0,440,4,4,4,-,acept,not furnished,"2,200","9,810",737,148,"12,900"
1,45,2,1,0,-,not acept,not furnished,0,"1,300",109,20,"1,429"
1,444,4,4,5,-,acept,furnished,0,"10,000",584,151,"10,740"
1,84,1,1,1,1,not acept,not furnished,929,"2,500",246,32,"3,707"
1,495,5,5,4,11,not acept,not furnished,"3,100","15,000","2,180",191,"20,470"
1,36,1,1,1,11,not acept,furnished,450,"3,800",55,49,"4,354"
0,414,4,4,5,-,acept,not furnished,0,"3,900",506,59,"4,465"
1,90,3,2,2,11,not acept,not furnished,522,"3,000",101,39,"3,662"
0,50,1,1,0,4,acept,not furnished,418,520,23,7,968
1,26,1,1,0,2,acept,furnished,470,"2,200",150,28,"2,848"
1,132,3,2,2,14,acept,furnished,"1,650","5,525",Incluso,19,"7,194"
1,49,1,1,1,4,not acept,not furnished,486,"3,200",0,13,"3,699"
1,84,2,3,2,32,not acept,furnished,850,"8,500",450,108,"9,908"
1,97,3,1,1,2,acept,furnished,915,"6,000",50,77,"7,042"
1,227,4,3,3,10,acept,furnished,"4,000","10,000","1,700",127,"15,830"
1,200,3,3,2,-,acept,not furnished,0,"3,500",292,53,"3,845"
0,12732,3,2,0,3,acept,not furnished,700,"1,600",96,21,"2,417"
0,254,3,4,2,-,acept,not furnished,Incluso,"3,000",251,46,"3,297"
1,88,2,3,2,11,acept,not furnished,980,"6,835",0,44,"7,859"
1,135,2,1,0,2,not acept,not furnished,0,"2,000",5,26,"2,031"
1,120,2,1,1,-,acept,not furnished,0,"1,600",167,25,"1,792"
1,246,3,4,4,5,acept,not furnished,"1,970","1,800","1,400",23,"5,193"
0,87,3,2,1,9,acept,not furnished,743,"1,800",109,23,"2,675"
1,372,5,4,6,-,acept,not furnished,0,"9,200","1,041",139,"10,380"
1,85,3,2,3,3,acept,furnished,"1,100","1,999",153,26,"3,278"
1,58,1,1,1,1,acept,furnished,475,"3,500",70,45,"4,090"
1,160,3,5,2,-,acept,not furnished,0,"12,000",334,181,"12,520"
1,80,1,1,1,-,not acept,not furnished,0,"1,300",84,20,"1,404"
1,54,2,1,0,2,not acept,not furnished,571,"1,700",135,22,"2,428"
0,128,3,3,2,1,acept,not furnished,"1,236","2,650",784,34,"4,704"
1,70,2,1,1,3,acept,not furnished,681,"2,400",4,31,"3,116"
1,80,2,2,1,-,not acept,not furnished,0,"1,556",0,8,"1,564"
1,69,3,2,2,7,acept,not furnished,530,"1,500",134,20,"2,184"
1,42,1,1,1,4,acept,not furnished,500,"2,200",100,28,"2,828"
1,132,3,2,3,-,acept,not furnished,0,"2,500",59,38,"2,597"
1,270,3,3,1,-,acept,furnished,0,"6,500",23,98,"6,621"
1,180,3,3,3,-,acept,not furnished,0,"5,000",235,76,"5,311"
0,38,1,1,0,8,acept,not furnished,300,550,70,7,927
1,366,4,5,5,8,acept,furnished,"4,000","15,000","1,834",191,"21,030"
1,65,2,2,1,18,acept,furnished,826,"3,509",0,11,"4,346"
1,42,1,1,1,14,acept,furnished,"1,202","2,650",243,34,"4,129"
1,101,3,4,2,5,acept,not furnished,"1,300","3,360",340,43,"5,043"
1,120,3,2,1,7,acept,not furnished,"1,400","4,675",200,60,"6,335"
1,280,3,3,7,-,acept,not furnished,0,"8,670",450,131,"9,251"
1,200,4,4,2,8,acept,furnished,"3,000","2,800",830,36,"6,666"
0,42,1,1,0,1,acept,not furnished,0,830,12,11,853
1,180,3,2,1,8,acept,furnished,"2,000","12,000",334,153,"14,490"
1,26,1,1,0,6,acept,not furnished,308,"1,532",0,20,"1,860"
1,93,2,1,1,1,acept,not furnished,390,"2,150",76,28,"2,644"
1,115,3,1,2,5,acept,not furnished,945,"4,300",300,55,"5,600"
1,263,4,5,4,21,acept,not furnished,"2,900","12,500","1,588",159,"17,150"
0,42,2,1,1,4,acept,not furnished,191,"1,020",0,13,"1,224"
1,30,1,1,0,1,not acept,not furnished,0,"1,459",0,10,"1,469"
0,70,2,1,2,5,acept,not furnished,771,"2,100",55,27,"2,953"
1,56,2,2,1,11,acept,not furnished,980,"4,800",151,61,"5,992"
1,65,2,1,0,-,acept,not furnished,0,"1,800",167,28,"1,995"
0,48,1,1,0,4,not acept,not furnished,490,500,17,7,"1,014"
1,95,3,2,1,10,not acept,furnished,"1,018","4,300",380,55,"5,753"
0,180,4,3,2,-,acept,not furnished,"1,050","4,348",167,66,"5,631"
1,110,3,2,2,14,acept,not furnished,Sem info,"3,200",0,41,"3,241"
1,80,3,2,3,1,acept,not furnished,"1,150","1,615",160,21,"2,946"
1,129,2,3,2,16,acept,furnished,"1,100","2,376",334,38,"3,848"
1,226,4,4,3,4,not acept,not furnished,"3,500","10,000","1,200",127,"14,830"
1,152,3,3,1,5,not acept,furnished,"1,178","5,200",213,66,"6,657"
1,500,4,4,3,-,acept,not furnished,0,"9,000",0,136,"9,136"
1,78,2,1,3,-,acept,not furnished,0,"1,600",163,25,"1,788"
0,56,1,1,0,12,acept,not furnished,290,500,19,7,816
1,120,1,1,4,-,acept,furnished,1,"3,300",275,50,"3,626"
1,220,3,3,3,-,acept,not furnished,0,"3,700",324,56,"4,080"
1,34,1,1,0,3,not acept,furnished,460,"2,415",125,31,"3,031"
1,60,2,1,1,5,acept,furnished,600,"3,300",67,42,"4,009"
1,54,1,1,0,2,acept,not furnished,175,"1,732",0,6,"1,913"
1,130,3,2,1,2,acept,furnished,"1,168","6,900",233,88,"8,389"
1,51,2,1,1,12,not acept,furnished,446,"2,400",114,31,"2,991"
1,60,1,1,0,1,acept,not furnished,0,"1,250",280,16,"1,546"
1,300,5,6,2,-,not acept,not furnished,Incluso,"8,000",800,121,"8,921"
1,169,4,4,4,9,acept,not furnished,"1,800","6,450","1,140",82,"9,472"
0,200,3,3,2,8,acept,not furnished,"1,400","3,695",391,47,"5,533"
1,174,3,1,1,-,acept,not furnished,0,"3,300",236,50,"3,586"
1,61,2,1,0,1,not acept,not furnished,230,"1,220",25,16,"1,491"
1,100,3,3,3,5,acept,not furnished,"1,000","3,500",417,45,"4,962"
1,100,3,1,4,-,acept,not furnished,0,"2,125",226,32,"2,383"
1,45,1,2,1,11,acept,not furnished,495,"2,200",99,28,"2,822"
1,65,2,2,1,1,acept,not furnished,643,"2,300",63,30,"3,036"
1,80,2,1,2,2,acept,furnished,900,"2,424",245,31,"3,600"
1,90,2,1,0,-,acept,not furnished,0,"1,800",280,28,"2,108"
1,281,4,4,8,-,acept,furnished,Sem info,"10,000",847,151,"11,000"
1,350,3,4,4,-,acept,not furnished,0,"3,100","2,900",47,"6,047"
1,380,4,5,4,4,acept,furnished,"3,370","8,500","1,118",108,"13,100"
0,396,4,6,3,-,acept,not furnished,0,"6,200",613,94,"6,907"
1,120,3,2,3,-,not acept,not furnished,0,"1,990",154,30,"2,174"
1,300,3,5,2,12,not acept,furnished,"2,100","13,900",809,177,"16,990"
1,97,2,3,1,5,acept,not furnished,760,"6,500",120,83,"7,463"
1,35,1,1,0,1,acept,not furnished,260,"1,400",0,18,"1,678"
1,20,1,1,0,1,not acept,not furnished,0,"1,000",84,13,"1,097"
1,49,2,1,1,3,acept,furnished,300,"2,156",0,8,"2,464"
1,103,3,2,1,2,acept,not furnished,"1,133","1,500",137,6,"2,776"
1,93,3,3,2,15,not acept,not furnished,950,"2,300",209,30,"3,489"
0,83,1,1,1,4,not acept,not furnished,500,"1,080",59,14,"1,653"
1,158,4,4,3,4,acept,furnished,"1,990","3,500",589,45,"6,124"
1,700,6,6,6,-,acept,not furnished,0,"8,500","1,542",128,"10,170"
1,208,3,2,1,5,acept,not furnished,"1,749","7,000",384,89,"9,222"
1,147,2,3,2,3,not acept,furnished,"1,500","12,000",500,153,"14,150"
1,150,2,2,1,1,acept,furnished,650,"5,900",0,75,"6,625"
1,135,2,2,1,12,acept,not furnished,"1,313","8,700",343,111,"10,470"
1,530,4,4,6,-,acept,not furnished,0,"9,520","1,334",144,"11,000"
1,70,2,1,1,3,acept,not furnished,750,"1,500",0,20,"2,270"
1,335,3,4,4,-,acept,furnished,0,"6,200",650,94,"6,944"
1,87,2,3,2,16,not acept,not furnished,541,"5,700",216,73,"6,530"
1,49,2,1,1,9,acept,furnished,595,"2,800",13,36,"3,444"
1,108,3,2,2,7,acept,not furnished,"1,290","5,600",435,71,"7,396"
1,35,1,1,0,-,acept,not furnished,0,"1,000",42,16,"1,058"
1,150,3,2,2,-,acept,not furnished,0,"2,500",0,38,"2,538"
1,92,2,1,1,11,not acept,not furnished,Incluso,"6,860",0,87,"6,947"
1,80,4,4,3,5,acept,not furnished,"3,450","6,000",0,77,"9,527"
1,32,1,1,1,13,not acept,furnished,811,"3,200",174,41,"4,226"
1,38,1,1,0,11,acept,not furnished,394,"2,500",34,32,"2,960"
1,87,3,2,1,17,acept,not furnished,850,"1,400",200,18,"2,468"
1,80,2,1,1,1,acept,not furnished,875,"24,000",0,305,"25,180"
1,38,1,1,1,14,not acept,furnished,695,"2,600",120,33,"3,448"
1,65,2,1,0,-,acept,not furnished,0,"1,200",34,19,"1,253"
1,100,7,4,0,-,acept,not furnished,0,"4,100",118,62,"4,280"
1,126,2,1,0,13,acept,not furnished,570,"2,580",0,33,"3,183"
1,84,2,2,1,-,acept,not furnished,0,"2,200",0,34,"2,234"
1,70,2,2,1,3,acept,not furnished,"1,100","2,850",179,37,"4,166"
1,160,3,2,1,1,acept,not furnished,185,"7,693",223,116,"8,217"
0,85,3,2,1,1,acept,not furnished,650,"1,300",75,17,"2,042"
1,37,1,1,1,4,acept,not furnished,962,"2,051",0,12,"3,025"
0,94,2,1,1,1,acept,not furnished,525,"1,200",88,16,"1,829"
0,138,3,3,0,2,acept,not furnished,"1,000","7,000",84,89,"8,173"
1,96,3,3,0,6,acept,not furnished,470,"3,572",30,46,"4,118"
1,41,1,1,1,16,acept,furnished,788,"2,387",17,31,"3,223"
0,208,3,2,4,-,acept,not furnished,0,"3,180",100,48,"3,328"
1,35,1,1,0,7,acept,not furnished,400,"1,200",0,16,"1,616"
1,45,1,1,0,22,not acept,not furnished,350,"1,015",33,13,"1,411"
1,230,2,3,3,17,acept,furnished,"2,575","8,000",633,102,"11,310"
1,200,3,2,4,-,acept,not furnished,0,"3,500",500,53,"4,053"
1,255,4,4,0,15,acept,furnished,"4,000","2,500","1,484",32,"8,016"
1,400,4,4,3,1,acept,furnished,"3,000","10,000",0,127,"13,130"
1,297,4,5,5,19,acept,not furnished,"3,182","11,700","2,482",149,"17,510"
1,600,3,5,8,-,acept,not furnished,0,"7,000",748,106,"7,854"
1,37,1,1,1,1,not acept,furnished,"1,700","1,196",0,16,"2,912"
1,36,1,1,0,4,acept,not furnished,300,"1,162",19,15,"1,496"
